"unique_id"|"competitor_name"|"store_name"|"store_addressline1"|"store_addressline2"|"store_suburb"|"store_state"|"store_postcode"|"store_addressid"|"extraction_date"|"product_name"|"brand"|"brand_type"|"grammage_quantity"|"grammage_unit"|"drained_weight"|"producthierarchy_level1"|"producthierarchy_level2"|"producthierarchy_level3"|"producthierarchy_level4"|"producthierarchy_level5"|"producthierarchy_level6"|"producthierarchy_level7"|"regular_price"|"selling_price"|"price_was"|"promotion_price"|"promotion_valid_from"|"promotion_valid_upto"|"promotion_type"|"percentage_discount"|"promotion_description"|"package_sizeof_sellingprice"|"per_unit_sizedescription"|"price_valid_from"|"price_per_unit"|"multi_buy_item_count"|"multi_buy_items_price_total"|"currency"|"breadcrumb"|"pdp_url"|"variants"|"product_description"|"instructions"|"storage_instructions"|"preparationinstructions"|"instructionforuse"|"country_of_origin"|"allergens"|"age_of_the_product"|"age_recommendations"|"flavour"|"nutritions"|"nutritional_information"|"vitamins"|"labelling"|"grade"|"region"|"packaging"|"receipies"|"processed_food"|"barcode"|"frozen"|"chilled"|"organictype"|"cooking_part"|"handmade"|"max_heating_temperature"|"special_information"|"label_information"|"dimensions"|"special_nutrition_purpose"|"feeding_recommendation"|"warranty"|"color"|"model_number"|"material"|"usp"|"dosage_recommendation"|"tasting_note"|"food_preservation"|"size"|"rating"|"review"|"file_name_1"|"image_url_1"|"file_name_2"|"image_url_2"|"file_name_3"|"image_url_3"|"file_name_4"|"image_url_4"|"file_name_5"|"image_url_5"|"file_name_6"|"image_url_6"|"competitor_product_key"|"fit_guide"|"occasion"|"material_composition"|"style"|"care_instructions"|"heel_type"|"heel_height"|"upc"|"features"|"dietary_lifestyle"|"manufacturer_address"|"importer_address"|"distributor_address"|"vinification_details"|"recycling_information"|"return_address"|"alchol_by_volume"|"beer_deg"|"netcontent"|"netweight"|"site_shown_uom"|"ingredients"|"random_weight_flag"|"instock"|"promo_limit"|"product_unique_key"|"multibuy_items_pricesingle"|"perfect_match"|"servings_per_pack"|"warning"|"suitable_for"|"standard_drinks"|"environmental"|"grape_variety"|"retail_limit"
"18696"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"RED BULL The Pink Edition Sugarfree"|"RED BULL"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"RED BULL The Pink Edition Sugarfree"|""|""|""|"1.69"|"1.69"|""|""|""|""|""|""|"1.33 vanaf 24 st"|""|""|""|"6.76"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > RED BULL The Pink Edition Sugarfree"|"https://www.colruyt.be/nl/producten/18696"|""|"Energiedrank, Smaak: bosvruchten, Taurine/Cafeïne, Met zoetstoffen"|""|""|""|""|"OOSTENRIJK"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/73/25/asset-3977325.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"18696P"|""|""|""|""|""|""|""|""|""
"12500"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"CAPRI-SUN Monster Alarm"|"CAPRI-SUN"|""|"10x20"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"CAPRI-SUN Monster Alarm"|""|""|""|"4.49"|"4.49"|""|""|""|""|""|""|""|""|""|""|"2.25"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > CAPRI-SUN Monster Alarm"|"https://www.colruyt.be/nl/producten/12500"|""|"Multivruchtendrank, Uit sapconcentraat, Zonder pulp"|""|""|""|""|"ZWITSERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/54/36/asset-3575436.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"10x20cl"|""|""|"True"|""|"12500P"|""|""|""|""|""|""|""|""|""
"31982"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Indian tonic"|"SCHWEPPES"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"SCHWEPPES Indian tonic"|""|""|""|"1.67"|"1.67"|""|""|""|""|""|""|""|""|""|""|"3.34"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > SCHWEPPES Indian tonic"|"https://www.colruyt.be/nl/producten/31982"|""|"Bruisend, Bevat kinine"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/80/12/asset-3908012.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"31982P"|""|""|""|""|""|""|""|""|""
"19910"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"7UP Zero Sugar Lemon & Lime"|"7UP"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"7UP Zero Sugar Lemon & Lime"|""|""|"2.39"|"2.39"|""|""|""|""|""|""|"2.29 vanaf 18 st"|""|""|""|"1.6"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > 7UP Zero Sugar Lemon & Lime"|"https://www.colruyt.be/nl/producten/19910"|""|"Limonade, Bruisend, Smaak: citroen, limoen, Met zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/20/37/asset-3552037.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"19910P"|""|""|""|""|""|""|""|""|""
"15919"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Zero Sugar Shokata"|"FANTA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"FANTA Zero Sugar Shokata"|""|""|"0.90"|"0.90"|""|""|""|""|""|""|""|""|""|""|"2.73"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > FANTA Zero Sugar Shokata"|"https://www.colruyt.be/nl/producten/15919"|""|""|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/71/44/asset-3857144.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"15919P"|""|""|""|""|""|""|""|""|""
"15880"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"RITCHIE Lemon glas"|"RITCHIE"|""|"27,5"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"RITCHIE Lemon glas"|""|""|"1.58"|"1.58"|""|""|""|""|""|""|"1.52 vanaf 24 st"|""|""|""|"5.75"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > RITCHIE Lemon glas"|"https://www.colruyt.be/nl/producten/15880"|""|"Bruisende limonade, Smaak: citroen, Zonder bewaar-middelen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/98/03/asset-2429803.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"27,5cl"|""|""|"True"|""|"15880P"|""|""|""|""|""|""|""|""|""
"41367"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FEVER-TREE tonic Premium Indian"|"FEVER-TREE"|""|"4x20"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"FEVER-TREE tonic Premium Indian"|""|""|""|"5.49"|"5.49"|""|""|""|""|""|""|""|""|""|""|"6.87"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > FEVER-TREE tonic Premium Indian"|"https://www.colruyt.be/nl/producten/41367"|""|"Bruisend, Bevat kinine, Neutrale tonic"|""|""|""|""|"VERENIGD KONINKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/11/13/asset-3551113.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"4x20cl"|""|""|"True"|""|"41367P"|""|""|""|""|""|""|""|""|""
"2871"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FUZE TEA Green Tea Mango-Chamomile"|"FUZE TEA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Iced tea"|"Niet-bruisende Iced tea"|"FUZE TEA Green Tea Mango-Chamomile"|""|""|"0.75"|"0.75"|""|""|""|""|""|""|""|""|""|""|"2.28"|""|""|"EUR"|"Dranken > Frisdrank > Iced tea > Niet-bruisende Iced tea > FUZE TEA Green Tea Mango-Chamomile"|"https://www.colruyt.be/nl/producten/2871"|""|"Smaak: mango, kamille, Niet-bruisend"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/52/34/asset-3935234.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"2871P"|""|""|""|""|""|""|""|""|""
"8365"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Indian tonic"|"SCHWEPPES"|""|"15"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"SCHWEPPES Indian tonic"|""|""|""|"0.54"|"0.54"|""|""|""|""|""|""|""|""|""|""|"3.62"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > SCHWEPPES Indian tonic"|"https://www.colruyt.be/nl/producten/8365"|""|"Bruisend, Bevat kinine, Neutrale tonic"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/29/29/asset-3232929.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"15cl"|""|""|"True"|""|"8365P"|""|""|""|""|""|""|""|""|""
"32710"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"MONSTER Juiced Bad Apple"|"MONSTER"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"MONSTER Juiced Bad Apple"|""|""|""|"1.75"|"1.75"|""|""|""|""|""|""|"1.68 vanaf 24 st"|""|""|""|"3.5"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > MONSTER Juiced Bad Apple"|"https://www.colruyt.be/nl/producten/32710"|""|""|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/91/23/asset-3539123.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"32710P"|""|""|""|""|""|""|""|""|""
"37822"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"COCA-COLA Light"|"COCA-COLA"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Cola"|"Zero/Light"|"COCA-COLA Light"|""|""|"2.41"|"2.41"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"1.61"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Zero/Light > COCA-COLA Light"|"https://www.colruyt.be/nl/producten/37822"|""|"Bruisend, Met zoetstoffen, Bevat cafeïne"|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/47/97/asset-3404797.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"37822P"|""|""|""|""|""|""|""|""|""
"28547"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SPA FRUIT niet-br.Strawber-Waterm."|"SPA FRUIT"|""|"1,25"|"L"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"SPA FRUIT niet-br.Strawber-Waterm."|""|""|""|"2.19"|"2.19"|""|""|""|""|""|""|"2.1 vanaf 18 st"|""|""|""|"1.76"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > SPA FRUIT niet-br.Strawber-Waterm."|"https://www.colruyt.be/nl/producten/28547"|""|"Limonade, Niet-bruisend, Aardbei-watermeloen, Met suiker en, zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/83/81/asset-2818381.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,25L"|""|""|"True"|""|"28547P"|""|""|""|""|""|""|""|""|""
"1961"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Orange PET Balls"|"FANTA"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade sinaas"|"FANTA Orange PET Balls"|""|""|"1.24"|"1.24"|""|""|""|""|""|""|""|""|""|""|"4.96"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade sinaas > FANTA Orange PET Balls"|"https://www.colruyt.be/nl/producten/1961"|""|"Bruisende limonade, Smaak: sinaasappel"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/74/85/asset-3497485.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"1961P"|""|""|""|""|""|""|""|""|""
"37367"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"AQUARIUS Daily Hydr. Red Peach Zero"|"AQUARIUS"|""|"50"|"cl"|""|"Dranken"|"Frisdrank"|"Sportdrinks"|"AQUARIUS Daily Hydr. Red Peach Zero"|""|""|""|"1.75"|"1.75"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"3.5"|""|""|"EUR"|"Dranken > Frisdrank > Sportdrinks > AQUARIUS Daily Hydr. Red Peach Zero"|"https://www.colruyt.be/nl/producten/37367"|""|"Smaak: perzik, Met zoetstoffen"|""|""|""|""|"NEDERLAND"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/48/46/asset-3514846.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"50cl"|""|""|"True"|""|"37367P"|""|""|""|""|""|""|""|""|""
"40424"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FEVER-TREE tonic Elderflower"|"FEVER-TREE"|""|"4x20"|"cl"|""|"Dranken"|"Frisdrank"|"Tonic"|"FEVER-TREE tonic Elderflower"|""|""|""|"5.29"|"5.29"|""|""|""|""|""|""|""|""|""|""|"6.62"|""|""|"EUR"|"Dranken > Frisdrank > Tonic > FEVER-TREE tonic Elderflower"|"https://www.colruyt.be/nl/producten/40424"|""|"Bruisend, Bevat kinine, Florale tonic"|""|""|""|""|"VERENIGD KONINKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/11/15/asset-3551115.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"4x20cl"|""|""|"True"|""|"40424P"|""|""|""|""|""|""|""|""|""
"5431"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"AQUARIUS Daily Hydration Red Peach"|"AQUARIUS"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Sportdrinks"|"AQUARIUS Daily Hydration Red Peach"|""|""|""|"3.49"|"3.49"|""|""|""|""|""|""|""|""|""|""|"2.33"|""|""|"EUR"|"Dranken > Frisdrank > Sportdrinks > AQUARIUS Daily Hydration Red Peach"|"https://www.colruyt.be/nl/producten/5431"|""|"Smaak: perzik"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/37/09/asset-3243709.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"5431P"|""|""|""|""|""|""|""|""|""
"22087"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"RITCHIE Bloedappelsien glas"|"RITCHIE"|""|"27,5"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade sinaas"|"RITCHIE Bloedappelsien glas"|""|""|"1.50"|"1.50"|""|""|""|""|""|""|""|""|""|""|"5.46"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade sinaas > RITCHIE Bloedappelsien glas"|"https://www.colruyt.be/nl/producten/22087"|""|"Bruisende limonade"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/43/48/asset-3784348.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"27,5cl"|""|""|"True"|""|"22087P"|""|""|""|""|""|""|""|""|""
"15241"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SCHWEPPES Zero Lemon"|"SCHWEPPES"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade citroen/limoen"|"SCHWEPPES Zero Lemon"|""|""|"1.14"|"1.14"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"3.49"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade citroen/limoen > SCHWEPPES Zero Lemon"|"https://www.colruyt.be/nl/producten/15241"|""|"Smaak: citroen, Bruisend, Suiker,zoetstoffen"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/50/72/asset-3945072.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"15241P"|""|""|""|""|""|""|""|""|""
"28549"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"SPA FRUIT Niet-bruis. Mango-Apricot"|"SPA FRUIT"|""|"40"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"SPA FRUIT Niet-bruis. Mango-Apricot"|""|""|""|"1.20"|"1.20"|""|""|""|""|""|""|"1.15 vanaf 24 st"|""|""|""|"3.0"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > SPA FRUIT Niet-bruis. Mango-Apricot"|"https://www.colruyt.be/nl/producten/28549"|""|"Limonade, Niet-bruisend, Mango-abrikoos, Met suiker en, zoetstoffen"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/83/84/asset-2818384.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"40cl"|""|""|"True"|""|"28549P"|""|""|""|""|""|""|""|""|""
"26359"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"FANTA Exotic PET"|"FANTA"|""|"1,5"|"L"|""|"Dranken"|"Frisdrank"|"Bruisende limonade"|"Bruisende limonade andere smaken"|"FANTA Exotic PET"|""|""|"2.29"|"2.29"|""|""|"11-03-2026"|"24-03-2026"|""|""|""|""|""|"11-03-2026"|"1.53"|""|""|"EUR"|"Dranken > Frisdrank > Bruisende limonade > Bruisende limonade andere smaken > FANTA Exotic PET"|"https://www.colruyt.be/nl/producten/26359"|""|"Bruisend, Smaak: multivruchten"|""|""|""|""|"BELGIË"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/90/57/asset-3529057.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"1,5L"|""|""|"True"|""|"26359P"|""|""|""|""|""|""|""|""|""
"6561"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"BONI Orange brik"|"BONI"|""|"10x20"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"BONI Orange brik"|""|""|""|"2.85"|"2.85"|""|""|""|""|""|""|"1.43 vanaf 3 st"|""|""|""|"1.43"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > BONI Orange brik"|"https://www.colruyt.be/nl/producten/6561"|""|"Sinaasappeldrank, Niet-bruisend, Uit sapconcentraat"|""|""|""|""|"SPANJE"|"Eieren, Mosterd"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/71/75/asset-4057175.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"10x20cl"|""|""|"True"|""|"6561P"|""|""|""|""|""|""|""|""|""
"7795"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"COCA-COLA Zero Sugar Vanilla"|"COCA-COLA"|""|"33"|"cl"|""|"Dranken"|"Frisdrank"|"Cola"|"Zero/Light"|"COCA-COLA Zero Sugar Vanilla"|""|""|"0.99"|"0.99"|""|""|""|""|""|""|""|""|""|""|"3.03"|""|""|"EUR"|"Dranken > Frisdrank > Cola > Zero/Light > COCA-COLA Zero Sugar Vanilla"|"https://www.colruyt.be/nl/producten/7795"|""|""|""|""|""|""|"BELGIË"|"Sulfieten"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/68/98/asset-4036898.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"33cl"|""|""|"True"|""|"7795P"|""|""|""|""|""|""|""|""|""
"31817"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"HELL Nova Cherry Beam"|"HELL"|""|"25"|"cl"|""|"Dranken"|"Frisdrank"|"Energydrinks"|"HELL Nova Cherry Beam"|""|""|""|"0.85"|"0.85"|""|""|""|""|""|""|"0.78 vanaf 24 st"|""|""|""|"3.4"|""|""|"EUR"|"Dranken > Frisdrank > Energydrinks > HELL Nova Cherry Beam"|"https://www.colruyt.be/nl/producten/31817"|""|"Energiedrank, Taurine/Cafeïne"|""|""|""|""|"HONGARIJE"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/20/21/asset-3162021.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"25cl"|""|""|"True"|""|"31817P"|""|""|""|""|""|""|""|""|""
"5866"|"colruyt"|""|""|""|""|""|""|""|"2026-03-13"|"VOLVIC Infusion hibiscus Bio"|"VOLVIC"|""|"75"|"cl"|""|"Dranken"|"Frisdrank"|"Niet-bruisende limonades"|"VOLVIC Infusion hibiscus Bio"|""|""|""|"2.78"|"2.78"|""|""|""|""|""|""|""|""|""|""|"2.8"|""|""|"EUR"|"Dranken > Frisdrank > Niet-bruisende limonades > VOLVIC Infusion hibiscus Bio"|"https://www.colruyt.be/nl/producten/5866"|""|"Smaak: hibiscus, Niet-bruisend"|""|""|""|""|"FRANKRIJK"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"https://static.colruytgroup.com/images/500x500/std.lang.all/86/46/asset-3368646.jpg"|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|""|"75cl"|""|""|"True"|""|"5866P"|""|""|""|""|""|""|""|""|""
