company_name~|~manufacturer_name~|~brand_name~|~manufacturer_part_number~|~vendor_seller_part_number~|~item_name~|~full_product_description~|~price~|~country_of_origin~|~unit_of_issue~|~qty_per_uoi~|~upc~|~model_number~|~product_category~|~url~|~availability~|~date_crawled~|~lead_time~|~rohs_reach~|~stock_on_hand
Restockit~|~Windex~|~Windex~|~SJN682265EA~|~SJN682265EA~|~Windex Multi-Surface Disinfectant Cleaner, Citrus, 1 gal Bottle (SJN682265EA) (SJN682265EA)~|~Streak-free shine. Cleans, shines and kills 99.9% of germs, viruses, and bacteria on hard, non-porous surfaces. Works on countertops like Corian, sealed granite, sealed marble (real or synthetic), formica and exterior surfaces of appliances like microwaves, stovetops, kitchen sinks, stainless steel, glazed ceramic tile, windows, plastic, vinyl, glass, and more. When used as directed, it kills staphylococcus aureus (staph), salmonella enterica (salmonella), pseudomonas aeruginosa (pseudomonas), streptococcus pyogenes (strep), rhinovirus type 37 (common cold), influenza a2/Hong Kong (h1n1) (flu) (virus), influenza b, enterobacter aerogenes (enterobacter), escherichia coli (e. Coli), campylobacter jejuni and listeria monocytogenes (listeria).~|~17.97~|~~|~Each~|~1~|~019800707675~|~~|~Cleaning Supplies > Cleaning Chemicals > Disinfecting and Sanitizing Cleaners~|~https://www.restockit.com/products/windex-multi-surface-disinfectant-cleaner-num-sjn682265ea~|~In stock~|~2026-04-20~|~~|~~|~2007
Restockit~|~Alera~|~Alera~|~ALEEL42ME10B~|~ALEEL42ME10B~|~Alera Elusion Series Mesh Mid-Back Multifunction Chair, Supports up to 275 lbs, Black Seat/Black Back, Black Base (ALEEL42ME10B)~|~Multifunction mechanism with seat glide allows back angle adjustment relative to seat, adjustable tilt (free floating or infinite locking positions) and forward tilt. Cool, breathable mesh back. Contoured seat cushion with waterfall edge to help relieve pressure on legs. Height- and width-adjustable arms with soft polyurethane pads. Five-star base with casters for easy mobility.~|~237.21~|~~|~Each~|~1~|~042167381745~|~~|~Office Furniture > Office Seating > Chairs > Managerial Mid-Back Chairs~|~https://www.restockit.com/products/alera-elusion-series-mesh-mid-back-multifunction-chair-num-aleel42me10b~|~In stock~|~2026-04-20~|~~|~~|~245
Restockit~|~Georgia Pacific Professional~|~Georgia Pacific Professional~|~GEP28143~|~GEP28143~|~Georgia Pacific Professional Perforated Paper Towel, 7 4/5 x 15, White, 560/Roll, 4 Rolls/Carton (GEP28143)~|~Sofpull center pull paper towels are among the most cost effective and clean solutions for stocking paper towels that you will find. These towels can compete with the leading paper towels on the market, as they are extremely absorbent and durable, making them great for cleaning up messes. A roll holds 560 sheets, ensuring you won't have to be refilling your dispenser multiple times per day. Some people buy recycled paper towels to be environmentally friendly, but even recycled paper towels fill up the garbage far too quickly when the sheets are inappropriately sized. Each of the center pull paper towels of this Sofpull product are perfectly sized for hand drying, preventing any excess waste. Paying full price for or other brand name products at your local store? We've got a better solution.Sofpull Centerpull paper towels are soft for thorough, gentle hand-drying, yet strong and absorbent for light cleanups. And because these towels are thick and high quality, employees~|~99.87~|~~|~Roll~|~4~|~073310281438~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Centerpull Paper Towels~|~https://www.restockit.com/products/sofpull-perforated-paper-towel-num-gep28143~|~In stock~|~2026-04-20~|~~|~~|~1594
Restockit~|~Boardwalk~|~Boardwalk~|~BWKWHT10HCUP~|~BWKWHT10HCUP~|~Boardwalk Paper Hot Cups, 10 oz, White, 1000/Carton (BWKWHT10HCUP)~|~Warm up with a toasty beverage in a convenient, disposable paper cup. Low-cost cups are poly-lined to help resist heat and prevent leaks. Perfect for serving coffee, tea, and other hot beverages on the go. Cup Type: Hot/Cold; Capacity (Volume): 10 oz; Material(s): Poly-Coated Paper; Color(s): White.~|~60.26~|~~|~Case~|~1000~|~749507978503~|~~|~Food and Breakroom Supplies > Cups, Plates, Bowls, Utensils and Napkins > Paper Cups~|~https://www.restockit.com/products/boardwalk-paper-hot-cups-num-bwkwht10hcup~|~In stock~|~2026-04-20~|~~|~~|~2196
Restockit~|~Fabuloso~|~Fabuloso~|~CPC05253CT~|~CPC05253CT~|~Fabuloso Cleaner, Multipurpose, 1 Gal., 4/CT Lavender (CPC05253CT)~|~All-purpose cleaner leaves a long-lasting, fresh scent. Effective for a wide variety of cleaning applications, Fabuloso Multi-Use Cleaner cleans floors, wall, kitchens, foodservice areas and restrooms. Advanced technology formula penetrates deep into surface to capture grease and soils and leaves no residue. Neutral pH makes product safe for people and surfaces. All-purpose cleaner has bilingual labeling.~|~69.28~|~~|~Case~|~4~|~035110043074~|~~|~Cleaning Supplies > Cleaning Chemicals > All Purpose Cleaners~|~https://www.restockit.com/products/fabuloso-cleaner-num-cpc05253ct~|~In stock~|~2026-04-20~|~~|~~|~1796
Restockit~|~Boardwalk~|~Boardwalk~|~BWK503WHEA~|~BWK503WHEA~|~Boardwalk Super Loop Wet Mop Head, Cotton/Synthetic Fiber, 5" Headband, Large Size, White (BWK503WHEA)~|~Boardwalk Super Loop Wet Mop Heads are created from premium-quality, four-ply cotton/synthetic yarn for maximum absorbency. The industrial strength mop head is designed for high-volume use. Each head absorbs up to seven times its own weight in liquid. Constructed to be more durable with heavy-duty, vinyl headbands. Machine washable. Launder in mesh bag. Use with clamp or spring grip-style handles, which are sold separately.~|~10.54~|~~|~Each~|~1~|~749507981619~|~~|~Cleaning Supplies > Floor Cleaning Supplies > Mops and Mop Buckets > Mop Heads and Frames~|~https://www.restockit.com/products/boardwalk-super-loop-wet-mop-head-num-bwk503whea~|~Only 8 left. Order soon!~|~2026-04-20~|~~|~~|~8
Restockit~|~GEN~|~GEN~|~GENSF5001K~|~GENSF5001K~|~GEN Single-Fold Paper Towels, 1-Ply, Kraft, 9" x 9.25", 12/Carton (GENSF5001K)~|~Single-fold towels present an excellent value. Soft and smooth, they're ideal for restrooms and hand washing stations. Fits all standard dispensers.~|~33.64~|~~|~Pack~|~12~|~749507989738~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Singlefold Paper Towels~|~https://www.restockit.com/products/gen-single-fold-paper-towels-num-gensf5001k~|~In stock~|~2026-04-20~|~~|~~|~1939
Restockit~|~Hammermill~|~Hammermill~|~HAM168030~|~HAM168030~|~Hammermill Colors Print Paper, 20lb, 8.5 x 11, Cream, 500/Ream (HAM168030)~|~High-quality Colors printer paper in beautiful pastel colors increases the visual appeal of your documents to help you stand out from the crowd. Dependable and efficient, it runs smoothly through all equipment. Precise, accurate sheeting, consistent moisture content and curl control ensure smooth, trouble-free performance. Good opacity to minimize show-through. Excellent for color-coding. Backed by the 99.99% Jam-Free Guarantee. Acid-free material prevents yellowing over time to ensure a long-lasting appearance. This product was made from wood sourced from a certified managed forest.~|~12.90~|~~|~Ream~|~1~|~010199068033~|~~|~Office Supplies > Copy and Printer Paper > Color Paper~|~https://www.restockit.com/products/hammermill-colors-print-paper-num-ham168030~|~In stock~|~2026-04-20~|~~|~~|~3212
Restockit~|~Scott~|~Scott~|~KCC47031~|~KCC47031~|~Scott Choose-A-Sheet Mega Kitchen Roll Paper Towels, 1-Ply, 4.8 x 11, White, 102/Roll, 24/Carton (KCC47031)~|~Scott Paper Towels Choose-A-Sheet with Quick Absorbing Ridges get the job done faster to keep you going about your business and let you get back to what matters most. Scott disposable kitchen paper towels soak up spills quickly and wont let lifes messes slow you down. Offering the value you expect and the quality you can rely on from the Scott brand.~|~61.13~|~~|~Case~|~24~|~036000470314~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Household Paper Towels~|~https://www.restockit.com/products/scott-choose-a-sheet-mega-kitchen-roll-paper-towels-num-kcc47031~|~In stock~|~2026-04-20~|~~|~~|~1204
Restockit~|~Rubbermaid Commercial~|~Rubbermaid Commercial~|~3424-88BK~|~3424-88BK~|~Rubbermaid Commercial Three-Shelf Service Cart, Plastic, 3 Shelves, 200 lb Capacity, 18.63" x 33.63" x 37.75", Black (3424-88BK)~|~Versatile; for audio/video, filing, food service. Shelves feature 1/4" lip on three sides and one flat side for easy loading. Brushed aluminum uprights, dual molded handles.~|~440.28~|~~|~Each~|~1~|~086876159509~|~~|~Industrial Supplies > Material Handling Supplies > Carts and Trucks > Utility Carts~|~https://www.restockit.com/products/rubbermaid-three-shelf-service-cart-num-3424-88bk~|~In stock~|~2026-04-20~|~~|~~|~52
Restockit~|~Dixie~|~Dixie~|~DIX5356CD~|~DIX5356CD~|~Dixie PerfecTouch Paper Hot Cups, 16 oz, Coffee Dreams Design, 50/Pack, 20 Packs/Carton (DIX5356CD)~|~Patented paper process provides excellent insulation and helps reduce the need for costly double-cupping and beverage sleeves. Cup design provides a comfortable grip. Contains no polystyrene foam.~|~249.31~|~~|~Case~|~1000~|~078731987204~|~~|~Food and Breakroom Supplies > Cups, Plates, Bowls, Utensils and Napkins > Paper Cups~|~https://www.restockit.com/products/dixie-perfectouch-paper-hot-cups-num-dix5356cd~|~In stock~|~2026-04-20~|~~|~~|~389
Restockit~|~Boardwalk~|~Boardwalk~|~BWK410321~|~BWK410321~|~Boardwalk Center-Pull Roll Towels, 2-Ply, 7.6 x 8.9, White, 600/Roll, 6/Carton (BWK410321)~|~Strong, absorbent towels offer excellent cleaning performance. Perforated, so consumers can take only what they need. Cost effective solution for busy restrooms. Core must be removed before use.~|~36.07~|~~|~Case~|~6~|~749507988564~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Centerpull Paper Towels~|~https://www.restockit.com/products/boardwalk-center-pull-roll-towels-num-bwk410321~|~Out of stock~|~2026-04-20~|~~|~~|~0
Restockit~|~Alera~|~Alera~|~ALESW206024BA~|~ALESW206024BA~|~Alera All-Purpose Wire Shelving Starter Kit, 4-Shelf, 60 x 24 x 72, Black Anthracite Plus (ALESW206024BA)~|~Universal storage solution ideal for industrial, foodservice and medical and all other storage needs. Long-lasting industrial grade finish resists corrosion in even the harshest environment, wet or dry. Heavy-duty shelves withstand constant re-stocking. Can be used in freezer applications and with an open design that allows for air circulation. Snap-together design assembles in minutes without tools. Can be set up as a four-tier single rack or as two two-tier racks to meet specific needs. NSF certified for wet and dry usage.~|~275.44~|~~|~Each~|~1~|~042167923624~|~~|~Office Furniture > Office Shelving > Floor Shelves~|~https://www.restockit.com/products/alera-all-purpose-wire-shelving-starter-kit-num-alesw206024ba~|~In stock~|~2026-04-20~|~~|~~|~260
Restockit~|~Kleenex~|~Kleenex~|~KIM01080~|~KIM01080~|~Kleenex Hard Roll Paper Towels (01080) with Premium Absorbency Pockets, 1.5" Core, White, 425'/Roll, 12 Rolls/Case, 5,100'/Case (KIM01080)~|~Kleenex (formerly Scott Plus) provides reliable balance of efficiency, performance and value. Drying is one of the most important steps in the hand washing process, and how you dry matters. Forced air dryers and hot air dryers can take two or even three times as long to use as a paper towel, and studies show that, while the overall cost per use is comparable, the likelihood of spreading germs is greatly reduced with the use of absorbent, single-use drying towels, such as white Kleenex Hard Roll Paper Towels. Germ counts are significantly lower following the use of a touch-free paper towel dispenser (like the compatible Sanitouch Hard Roll Paper Towel Dispenser)as much as a 200% decrease when compared with using either jet or hot air dryers. And, rather than blowing germs into the air during use, the paper towels are thrown neatly away. These paper towel rolls offer terrific hand drying performance, so your guests will waste less. A healthy workplace is a happy workplac~|~122.47~|~~|~Case~|~12~|~036000010800~|~~|~Cleaning Supplies > Paper Products and Dispensers > Paper Towels > Hardwound Paper Towels~|~https://www.restockit.com/products/kleenex-hard-roll-paper-towels-01080-with-premium-absorbency-pockets-num-kim01080~|~In stock~|~2026-04-20~|~~|~~|~387
Restockit~|~Windex~|~Windex~|~SJN696503EA~|~SJN696503EA~|~Windex Glass Cleaner with Ammonia-D, 1gal Bottle (SJN696503EA) (SJN696503EA)~|~Fast, easy cleaning with Ammonia-D. Won't streak or leave a film. Also cleans chrome, stainless steel, Plexiglas and other hard surfaces.~|~15.82~|~~|~Each~|~1~|~019800707590~|~~|~Cleaning Supplies > Cleaning Chemicals > Glass Cleaners~|~https://www.restockit.com/products/windex-glass-cleaner-with-ammonia-d-num-sjn696503ea~|~In stock~|~2026-04-20~|~~|~~|~6894
Restockit~|~Boardwalk~|~Boardwalk~|~BWKWHT12HCUP~|~BWKWHT12HCUP~|~Boardwalk Paper Hot Cups, 12 oz, White, 50 Cups/Sleeve, 20 Sleeves/Carton (BWKWHT12HCUP)~|~Warm up with a toasty beverage in a convenient, disposable paper cup. These low-cost cups are poly-lined to help resist heat and prevent leaks. Thick rim is great for gripping and sipping. They are perfect for serving coffee, tea, and other hot beverages on the go. Compatible with Boardwalk Hot Cup Lids for an even more secure and portable beverage.~|~67.43~|~~|~Case~|~1000~|~749507978497~|~~|~Food and Breakroom Supplies > Cups, Plates, Bowls, Utensils and Napkins > Paper Cups~|~https://www.restockit.com/products/boardwalk-paper-hot-cups-num-bwkwht12hcup~|~In stock~|~2026-04-20~|~~|~~|~3572
Restockit~|~Cascades PRO~|~Cascades PRO~|~CSDB040~|~CSDB040~|~Cascades PRO Select Standard Bath Tissue, 2-Ply, White, 4 x 3.19, 500/Roll, 96/Carton (CSDB040)~|~Soft and absorbent bath tissue offers long-lasting quality. Economical. Great for use in restrooms, public facilities, schools, industrial settings, retail stores and quick-service restaurants.~|~74.75~|~~|~Roll~|~96~|~067220610402~|~~|~Cleaning Supplies > Paper Products and Dispensers > Toilet Paper > Regular Roll Toilet Paper~|~https://www.restockit.com/products/cascades-select-standard-bath-tissue-num-csdb040~|~In stock~|~2026-04-20~|~~|~~|~413
